date,open,open,open,open,open,high,high,high,high,high,low,low,low,low,low,close,close,close,close,close,volume,volume,volume,volume,volume
,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2025-11-03,985.0,1340.5,1482.300048828125,1486.0,3046.89990234375,994.5499877929688,1351.5999755859375,1491.4000244140625,1495.0,3058.0,983.2999877929688,1337.9000244140625,1474.199951171875,1479.300048828125,3010.0,992.6500244140625,1346.4000244140625,1485.5,1484.699951171875,3016.800048828125,16607180,11071450,5470600,8452085,2194877
2025-11-04,987.0,1342.5999755859375,1479.699951171875,1483.9000244140625,3019.60009765625,997.0,1349.800048828125,1481.9000244140625,1492.800048828125,3029.300048828125,983.7000122070312,1333.199951171875,1462.9000244140625,1470.0999755859375,2976.0,985.25,1336.9000244140625,1467.9000244140625,1473.0999755859375,2990.199951171875,20024544,15211183,8691330,10007806,2670720
2025-11-05,985.25,1336.9000244140625,1467.9000244140625,1473.0999755859375,2990.199951171875,985.25,1336.9000244140625,1467.9000244140625,1473.0999755859375,2990.199951171875,985.25,1336.9000244140625,1467.9000244140625,1473.0999755859375,2990.199951171875,985.25,1336.9000244140625,1467.9000244140625,1473.0999755859375,2990.199951171875,0,0,0,0,0
2025-11-06,981.0,1330.0,1478.5999755859375,1484.0,2990.10009765625,991.0499877929688,1342.199951171875,1483.0,1501.5999755859375,3024.0,974.0,1317.4000244140625,1461.9000244140625,1476.199951171875,2990.0,984.6500244140625,1320.4000244140625,1466.699951171875,1496.0999755859375,3010.89990234375,22279516,24221853,7944752,16772678,2542721
2025-11-07,980.0,1320.4000244140625,1470.0,1494.5999755859375,3001.0,984.9000244140625,1344.300048828125,1480.9000244140625,1498.4000244140625,3004.0,974.75,1318.5999755859375,1449.0999755859375,1475.9000244140625,2960.5,982.2999877929688,1343.0,1476.800048828125,1478.0,2991.800048828125,15004568,7719245,8765759,7821765,1830520
2025-11-10,982.2999877929688,1342.9000244140625,1490.0999755859375,1477.9000244140625,2993.0,990.9500122070312,1349.5999755859375,1520.0,1501.0,3047.89990234375,980.2000122070312,1341.0,1490.0,1475.5,2992.0,984.5,1348.0,1513.5,1489.300048828125,3025.199951171875,15988262,8542340,9787975,7068438,1556656
2025-11-11,983.5,1349.0,1525.0,1497.0,3045.0,993.5,1360.4000244140625,1533.4000244140625,1498.800048828125,3055.699951171875,978.0,1346.199951171875,1511.0999755859375,1480.199951171875,3018.0,991.7000122070312,1358.300048828125,1530.300048828125,1493.4000244140625,3047.0,10200530,8305184,13692989,7127506,2806868
2025-11-12,998.7999877929688,1370.0,1540.0,1505.0,3060.0,999.0,1370.0,1559.199951171875,1524.699951171875,3136.39990234375,987.7000122070312,1355.4000244140625,1538.0999755859375,1500.0,3057.10009765625,989.5,1358.9000244140625,1551.699951171875,1511.5,3131.800048828125,13137263,9736761,14635417,12384459,4460315
2025-11-13,984.0,1358.9000244140625,1557.0999755859375,1515.0,3131.800048828125,990.0999755859375,1390.4000244140625,1557.5,1522.0999755859375,3131.89990234375,982.5999755859375,1358.5,1530.300048828125,1506.800048828125,3102.0,986.6500244140625,1385.9000244140625,1541.800048828125,1510.9000244140625,3105.699951171875,14124839,18296626,19655689,7196443,1740435
2025-11-14,976.0499877929688,1374.0,1520.0,1505.5,3090.0,991.6500244140625,1381.199951171875,1530.0,1520.9000244140625,3113.10009765625,976.0499877929688,1363.199951171875,1488.800048828125,1505.5,3077.300048828125,989.5999755859375,1373.0,1502.800048828125,1518.9000244140625,3106.0,21386965,9694498,9739549,7682823,2210794
2025-11-17,991.25,1375.0999755859375,1496.0,1520.9000244140625,3106.0,997.9500122070312,1382.5,1510.199951171875,1523.699951171875,3123.5,985.5999755859375,1373.5999755859375,1492.5,1511.5,3086.60009765625,996.5499877929688,1379.0,1507.5999755859375,1518.300048828125,3102.199951171875,18396408,7660717,7910354,5871416,2232853
2025-11-18,997.6500244140625,1380.199951171875,1506.0,1521.699951171875,3102.0,999.0,1382.800048828125,1506.0,1527.800048828125,3105.0,990.0,1369.0999755859375,1483.199951171875,1510.5,3078.0,992.4500122070312,1373.4000244140625,1486.4000244140625,1519.4000244140625,3087.10009765625,20002640,9529560,7525119,11045042,2548350
2025-11-19,990.0,1373.5,1490.5,1517.4000244140625,3097.0,996.5499877929688,1384.0,1543.0,1522.300048828125,3155.0,984.0,1371.5999755859375,1490.5,1512.0,3083.5,994.5999755859375,1383.0999755859375,1541.0999755859375,1518.9000244140625,3147.699951171875,19813847,10393918,10981126,5692366,3151053
2025-11-20,995.2999877929688,1380.0999755859375,1555.0,1530.0,3148.0,1011.5999755859375,1388.300048828125,1555.0,1550.9000244140625,3164.5,992.4500122070312,1375.4000244140625,1534.0,1526.699951171875,3138.10009765625,1008.8499755859375,1383.0,1536.5,1549.0999755859375,3144.800048828125,19850865,10131863,7387584,18171724,2700767
2025-11-21,1003.0999755859375,1373.0,1531.0,1541.0,3144.800048828125,1008.2999877929688,1376.0,1551.5,1557.800048828125,3170.0,996.5499877929688,1364.5999755859375,1526.300048828125,1540.0999755859375,3135.199951171875,998.0499877929688,1369.5,1545.0,1546.5999755859375,3150.60009765625,17499897,11483595,9186302,9615271,4177037
2025-11-24,1000.0,1373.300048828125,1563.5999755859375,1550.0,3158.0,1011.4500122070312,1377.0,1585.0,1550.0,3178.89990234375,993.5999755859375,1361.5,1541.0,1531.800048828125,3131.0,999.1500244140625,1368.4000244140625,1548.0,1535.9000244140625,3141.199951171875,32204053,15896003,19270381,18433951,6703764
2025-11-25,1004.0,1365.0,1549.0,1535.9000244140625,3145.300048828125,1006.0999755859375,1376.9000244140625,1550.5999755859375,1559.5999755859375,3149.800048828125,988.4000244140625,1354.300048828125,1525.9000244140625,1525.0999755859375,3115.0,989.7999877929688,1357.800048828125,1530.5999755859375,1539.699951171875,3119.199951171875,24989383,12235000,8107952,15033482,2737920
2025-11-26,981.2999877929688,1360.0,1532.0999755859375,1542.300048828125,3118.800048828125,1006.9500122070312,1377.0,1560.300048828125,1571.5999755859375,3178.0,981.2999877929688,1359.9000244140625,1532.0999755859375,1540.5,3117.0,1003.9000244140625,1375.0,1557.9000244140625,1569.9000244140625,3162.89990234375,19494356,9659004,7575038,14054299,2508527
2025-11-27,1002.0999755859375,1379.0,1564.0,1575.0,3180.0,1016.7999877929688,1394.0,1574.300048828125,1575.5,3180.0,1001.0,1375.699951171875,1552.199951171875,1556.0,3125.0,1009.5,1392.199951171875,1566.4000244140625,1563.4000244140625,3136.60009765625,25536848,15158741,7552252,9794643,2836233
2025-11-28,1007.0,1392.0,1565.0,1568.0,3140.0,1012.0499877929688,1398.5,1568.4000244140625,1581.300048828125,3147.300048828125,1004.2000122070312,1385.5999755859375,1557.0,1563.0,3125.0,1007.5999755859375,1388.800048828125,1560.0999755859375,1567.5,3137.5,15988807,7683986,4453221,8959508,1616690
2025-12-01,1017.5,1394.0,1562.5,1575.0,3137.89990234375,1017.5,1400.0,1574.0,1577.5,3154.0,999.2999877929688,1385.4000244140625,1556.0,1563.5999755859375,3122.199951171875,1002.0999755859375,1390.0999755859375,1564.0,1566.0999755859375,3133.39990234375,16746566,8867593,5341800,8920233,1747647
2025-12-02,988.0,1381.800048828125,1567.0,1561.0999755859375,3131.0,994.4000244140625,1381.800048828125,1579.9000244140625,1567.5,3144.0,985.0,1370.5999755859375,1556.0999755859375,1542.0,3120.39990234375,989.7999877929688,1373.0,1561.0,1546.300048828125,3135.699951171875,27316662,12126396,6335969,11389150,2512003
2025-12-03,986.0,1367.0,1555.0999755859375,1545.199951171875,3140.0,1002.2999877929688,1394.199951171875,1586.0,1552.4000244140625,3211.89990234375,986.0,1367.0,1554.0999755859375,1533.0,3139.0,1000.5,1391.5,1578.699951171875,1538.800048828125,3180.0,15448777,7955933,12895312,6090883,3952112
2025-12-04,1000.0,1387.0,1568.0,1536.0,3194.0,1004.7000122070312,1391.5999755859375,1599.0,1560.5,3250.0,993.0,1379.9000244140625,1568.0,1517.5999755859375,3187.39990234375,997.2000122070312,1386.699951171875,1597.5999755859375,1535.5999755859375,3229.199951171875,14528169,7373909,12609619,11867930,5025905
2025-12-05,992.0,1381.0,1610.0,1530.4000244140625,3230.0,1008.0,1395.300048828125,1631.800048828125,1545.800048828125,3271.60009765625,990.2000122070312,1381.0,1600.0,1520.5999755859375,3222.39990234375,1003.2999877929688,1392.5,1616.199951171875,1540.5999755859375,3238.199951171875,12843366,4942638,10344725,10183266,5244013
2025-12-08,1000.0,1387.0,1617.0999755859375,1539.199951171875,3243.0,1006.5,1394.9000244140625,1630.0,1551.0,3259.89990234375,997.5,1383.300048828125,1600.199951171875,1535.0,3208.60009765625,1003.0999755859375,1389.5999755859375,1610.800048828125,1543.0,3236.5,12901022,7826227,7550413,11301491,2544725
2025-12-09,994.9000244140625,1379.9000244140625,1601.199951171875,1540.300048828125,3230.0,1002.7999877929688,1384.300048828125,1606.9000244140625,1542.5,3233.699951171875,994.0,1373.4000244140625,1582.4000244140625,1520.0999755859375,3181.199951171875,997.0999755859375,1375.199951171875,1599.0,1529.4000244140625,3208.300048828125,15294322,10492030,6957599,11503971,2734893
2025-12-10,997.5,1377.9000244140625,1608.0,1534.0,3225.0,998.5,1379.4000244140625,1608.0,1547.5,3225.0,985.2999877929688,1357.9000244140625,1582.800048828125,1531.4000244140625,3178.10009765625,989.7999877929688,1363.5999755859375,1584.800048828125,1536.9000244140625,3189.199951171875,15322830,8725381,5116140,7991629,1386849
2025-12-11,990.0,1363.699951171875,1598.0,1536.9000244140625,3205.0,1002.7000122070312,1366.5999755859375,1607.4000244140625,1550.0,3208.39990234375,988.5,1352.800048828125,1580.5,1524.0,3153.10009765625,1000.2999877929688,1360.0,1598.0,1545.0,3191.89990234375,11844809,6734750,5159319,4706197,1914362
2025-12-12,1003.0,1368.0,1601.4000244140625,1550.800048828125,3197.699951171875,1004.7000122070312,1370.699951171875,1601.800048828125,1559.800048828125,3223.0,998.2000122070312,1363.300048828125,1582.5999755859375,1546.0999755859375,3185.699951171875,1001.5,1366.0,1598.199951171875,1556.5,3220.5,11988618,3890885,4633912,5106655,1146554
2025-12-15,992.0,1356.0999755859375,1585.0,1551.199951171875,3211.10009765625,1001.7999877929688,1370.0,1610.800048828125,1558.5999755859375,3238.199951171875,992.0,1356.0999755859375,1585.0,1546.5,3197.300048828125,996.0999755859375,1365.199951171875,1606.800048828125,1556.199951171875,3230.199951171875,9790060,5342530,4190558,5774543,1562190
2025-12-16,990.0999755859375,1364.0,1600.0,1545.0,3220.0,998.7000122070312,1368.699951171875,1603.0,1551.699951171875,3220.0,990.0999755859375,1355.5,1585.5999755859375,1538.800048828125,3191.10009765625,994.2999877929688,1366.0,1592.9000244140625,1542.300048828125,3205.10009765625,20049088,12359741,5499258,11731856,1734623
2025-12-17,996.0,1365.0,1587.199951171875,1550.0,3200.5,996.0,1365.0,1606.9000244140625,1550.0,3236.89990234375,980.7999877929688,1343.0999755859375,1586.0,1539.300048828125,3200.5,984.0,1352.4000244140625,1602.0,1544.4000244140625,3217.800048828125,19080922,9440391,4817628,7116649,1376350
2025-12-18,973.2999877929688,1346.300048828125,1610.5,1535.199951171875,3228.0,987.4000244140625,1369.5,1630.0,1551.5,3287.800048828125,973.2999877929688,1345.5,1606.699951171875,1535.199951171875,3221.0,979.7000122070312,1356.800048828125,1626.800048828125,1544.4000244140625,3280.800048828125,14912404,7314573,6577293,6580829,2307422
2025-12-19,987.0,1354.0,1650.0,1554.4000244140625,3299.0,988.0,1360.4000244140625,1654.9000244140625,1574.199951171875,3317.89990234375,978.7000122070312,1350.800048828125,1629.800048828125,1551.0,3278.800048828125,985.5,1354.0999755859375,1638.699951171875,1565.0999755859375,3282.0,25952384,14318512,13149023,13937275,3902511
2025-12-22,988.0,1358.0,1664.0,1573.5,3310.0,992.9000244140625,1371.300048828125,1693.199951171875,1577.5,3328.60009765625,983.9000244140625,1354.800048828125,1664.0,1565.300048828125,3291.0,987.7000122070312,1368.5,1689.5999755859375,1575.4000244140625,3324.89990234375,13540411,9375294,23098923,10184852,2632816
2025-12-23,990.5,1361.0999755859375,1679.0,1580.9000244140625,3319.89990234375,998.9000244140625,1365.0,1679.0,1580.9000244140625,3319.89990234375,987.7000122070312,1357.0,1656.4000244140625,1568.0999755859375,3293.5,996.5999755859375,1363.0,1668.300048828125,1570.699951171875,3310.0,17927849,9105467,6593060,7506564,2365420
2025-12-24,993.0,1363.800048828125,1661.0,1572.699951171875,3304.10009765625,999.4000244140625,1368.199951171875,1667.5999755859375,1575.699951171875,3327.10009765625,993.0,1357.5999755859375,1652.5,1553.5999755859375,3296.10009765625,997.2000122070312,1359.800048828125,1663.4000244140625,1558.199951171875,3319.0,13699996,8955140,4271167,8815745,1367708
2025-12-25,997.2000122070312,1359.800048828125,1663.4000244140625,1558.199951171875,3319.0,997.2000122070312,1359.800048828125,1663.4000244140625,1558.199951171875,3319.0,997.2000122070312,1359.800048828125,1663.4000244140625,1558.199951171875,3319.0,997.2000122070312,1359.800048828125,1663.4000244140625,1558.199951171875,3319.0,0,0,0,0,0
2025-12-26,996.0,1356.5,1663.4000244140625,1554.699951171875,3313.10009765625,997.2000122070312,1362.0,1668.800048828125,1561.0,3320.0,987.7000122070312,1348.5,1651.699951171875,1554.300048828125,3271.800048828125,992.0999755859375,1350.4000244140625,1656.0999755859375,1559.199951171875,3280.0,9360853,2812144,2006491,2311495,1176664
2025-12-29,993.0999755859375,1352.0999755859375,1658.0,1554.9000244140625,3280.0,997.4000244140625,1355.699951171875,1673.0999755859375,1558.0999755859375,3288.0,987.2000122070312,1341.5,1637.0999755859375,1543.5999755859375,3242.89990234375,991.7000122070312,1343.300048828125,1644.699951171875,1545.5999755859375,3251.5,13545749,6057201,4062817,5972105,2079473
2025-12-30,990.2000122070312,1343.300048828125,1647.0,1547.0,3250.0,995.0,1347.0999755859375,1647.9000244140625,1553.5999755859375,3267.5,982.2000122070312,1338.0999755859375,1616.800048828125,1537.800048828125,3239.5,990.9000244140625,1342.5,1621.5999755859375,1539.800048828125,3246.800048828125,33155849,18621277,9395937,8815884,2807593
